City,PM2.5_x,PM10_x,NO_x,NO2_x,NOx_x,NH3_x,CO_x,SO2_x,O3_x,AQI,AQI_Bucket_x,Date,PM2.5_y,PM10_y,NO_y,NO2_y,NOx_y,NH3_y,CO_y,SO2_y,O3_y,Benzene,Toluene,Xylene,AQI_chem
Mumbai,204.7,315.7,1.9,50.5,95.6,43.1,4.18,68.8,75.6,365.2,Very Poor,2017-11-30,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,27.5,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,455.0,174.0,110.6,33.2,66.1,10.0,9.47,8.7,31.0,193.4,Moderate,2017-11-30,29.62,167.82286741214057,8.12,18.18,14.21,303.53,0.58,8.83,17.88,0.03,0.61,1.056325369738339,69.0
Delhi,425.8,557.5,170.7,69.1,39.4,21.7,4.05,63.7,1.3,125.4,Moderate,2017-12-01,190.45,309.07,61.21,56.83,94.55,65.47,1.83,17.59,31.62,6.41,20.7,0.1,377.0
Mumbai,133.9,225.7,58.6,135.3,82.8,39.4,7.53,1.4,26.1,310.9,Very Poor,2017-12-01,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,25.79,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,417.7,32.2,85.0,21.9,23.5,28.1,4.28,95.9,195.5,268.3,Poor,2017-12-01,31.57,167.82286741214057,6.48,19.48,14.07,248.09,0.58,9.32,34.83,0.09,0.33,1.056325369738339,57.0
Delhi,208.8,14.4,186.2,52.9,133.9,12.6,6.51,28.1,97.8,368.4,Very Poor,2017-12-02,208.87,324.46,80.33,65.66,102.69,92.4,2.1,20.17,36.62,7.94,25.81,0.1,356.0
Mumbai,291.3,257.9,187.6,63.9,135.3,23.4,4.92,66.8,10.2,441.3,Severe,2017-12-02,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,29.07,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,282.3,306.9,43.6,60.2,159.0,23.9,5.48,96.5,188.1,432.3,Severe,2017-12-02,50.43,167.82286741214057,8.33,22.98,16.1,143.57,0.54,11.23,42.02,0.05,0.08,1.056325369738339,71.0
Delhi,363.6,264.0,27.3,23.2,174.1,7.0,9.25,33.2,182.0,234.0,Poor,2017-12-03,240.87,359.22,67.41,65.83,99.76,85.25,2.28,19.92,37.61,8.46,26.32,0.1,384.0
Mumbai,7.5,593.3,99.4,67.8,84.7,23.2,4.86,54.8,14.2,135.6,Moderate,2017-12-03,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,28.17,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,286.6,454.8,22.7,68.2,53.2,9.5,2.36,24.9,61.0,436.6,Severe,2017-12-03,46.63,167.82286741214057,9.93,20.28,15.55,285.55,0.52,14.78,31.4,0.0,0.0,1.056325369738339,90.0
Delhi,416.6,14.0,71.7,5.8,39.0,46.8,7.57,86.3,194.8,266.5,Poor,2017-12-04,261.82,390.1,74.66,65.49,101.07,90.28,2.49,20.17,32.64,7.62,23.27,0.1,415.0
Mumbai,307.9,437.4,182.0,83.7,80.4,20.1,9.6,92.7,52.2,457.9,Severe,2017-12-04,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,26.61,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,392.2,527.0,174.4,36.2,192.9,43.1,1.35,28.9,4.1,64.6,Satisfactory,2017-12-04,43.1,167.82286741214057,8.57,20.66,16.56,292.52,0.57,20.97,26.7,0.11,0.56,1.056325369738339,86.0
Delhi,304.8,529.8,186.5,132.6,147.5,14.2,8.66,94.7,15.6,454.8,Severe,2017-12-05,230.56,358.86,61.13,64.61,104.85,71.16,2.41,18.29,50.69,5.42,15.21,0.1,404.0
Mumbai,251.7,285.8,117.6,94.1,74.6,14.1,0.34,43.9,136.4,401.7,Severe,2017-12-05,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,23.47,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,311.3,49.3,112.1,0.2,203.4,31.3,9.99,55.8,46.0,461.3,Severe,2017-12-05,34.52,167.82286741214057,9.81,23.6,14.06,280.86,0.7,10.72,30.04,0.33,1.05,1.056325369738339,76.0
Delhi,353.2,166.2,63.3,137.6,240.6,38.4,6.78,85.3,148.0,170.4,Moderate,2017-12-06,120.91,210.21,23.19,51.02,68.08,45.92,1.65,20.88,43.68,2.94,8.36,0.12,330.0
Mumbai,139.7,191.0,12.1,117.3,73.4,1.1,2.75,45.3,78.1,315.4,Very Poor,2017-12-06,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,21.11,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,61.2,11.4,2.5,79.1,241.4,13.6,4.04,3.4,25.2,125.3,Moderate,2017-12-06,38.1,167.82286741214057,9.12,24.27,15.27,193.71,0.67,14.01,40.77,0.07,0.83,1.056325369738339,70.0
Delhi,238.7,129.3,76.7,100.9,159.8,19.8,0.35,31.0,86.6,391.3,Very Poor,2017-12-07,88.95,170.12,24.67,45.83,39.33,36.04,1.49,18.17,41.43,2.6,7.35,0.1,215.0
Mumbai,341.2,409.6,113.7,59.3,235.4,3.0,9.16,30.6,194.5,491.2,Severe,2017-12-07,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,23.93,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,1.4,26.4,177.9,47.5,167.3,37.6,9.65,26.4,104.9,195.6,Moderate,2017-12-07,94.87,167.82286741214057,7.54,27.5,18.02,175.89,0.47,17.67,40.88,0.62,1.75,1.056325369738339,143.0
Delhi,379.2,141.6,38.5,22.6,68.0,16.8,7.46,21.4,165.5,196.3,Moderate,2017-12-08,115.08,204.38,23.86,53.85,3.63,41.49,1.56,21.69,50.26,3.13,7.98,0.1,220.0
Mumbai,223.7,106.1,127.3,97.8,198.8,49.9,0.46,13.3,117.9,379.8,Very Poor,2017-12-08,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,21.25,42.59358704793944,0.0,193.86,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,434.5,123.2,88.0,119.1,178.9,18.2,1.2,67.4,128.5,141.6,Moderate,2017-12-08,73.06,167.82286741214057,8.84,30.39,21.07,138.62,0.0,14.6,47.78,1.18,2.68,1.056325369738339,175.0
Delhi,346.9,347.2,4.3,87.9,167.7,20.3,2.35,17.0,79.1,496.9,Severe,2017-12-09,165.76,268.35,60.14,70.14,9.06,57.73,1.77,24.22,68.58,7.52,17.98,0.18,312.0
Mumbai,195.2,563.3,96.4,55.5,73.3,11.5,5.0,83.6,92.2,357.9,Very Poor,2017-12-09,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,18.76,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,498.2,362.4,74.1,73.0,124.3,21.3,1.11,15.2,194.1,315.3,Very Poor,2017-12-09,77.29,167.82286741214057,11.23,31.89,20.82,139.26,0.0,12.04,38.98,1.29,3.65,1.056325369738339,156.0
Delhi,347.9,354.7,41.7,69.7,127.2,7.9,5.69,75.5,102.6,497.9,Severe,2017-12-10,230.34,341.87,102.0,83.94,16.38,77.11,2.18,25.97,90.07,9.07,29.86,0.25,389.0
Mumbai,228.9,426.4,130.7,0.7,187.0,10.0,2.07,71.2,110.5,395.5,Very Poor,2017-12-10,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,19.05,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,152.1,554.1,120.8,129.2,224.5,2.4,1.06,70.7,22.0,324.9,Very Poor,2017-12-10,79.19,167.82286741214057,14.24,25.72,18.97,166.28,0.15,9.89,45.45,0.96,3.96,1.056325369738339,163.0
Delhi,98.7,564.6,60.8,115.2,36.3,40.2,3.13,19.1,79.4,227.3,Poor,2017-12-11,218.87,338.45,97.35,71.25,13.13,86.87,2.28,24.39,66.07,5.22,19.42,0.1,406.0
Mumbai,458.8,449.9,155.4,118.2,156.8,1.3,9.5,52.2,46.3,428.1,Severe,2017-12-11,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,23.32,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,116.4,500.0,83.5,60.7,245.9,49.4,3.46,21.7,121.8,500.0,Severe,2017-12-11,70.02,167.82286741214057,8.6,20.47,16.3,161.75,0.26,7.67,55.0,1.02,1.8,1.056325369738339,153.0
Delhi,236.3,102.9,58.1,108.6,76.1,1.6,6.15,51.6,199.6,389.5,Very Poor,2017-12-12,109.18,152.76,22.41,45.94,3.04,50.54,1.51,11.71,38.75,1.96,6.88,0.11,280.0
Mumbai,32.8,39.2,198.6,38.4,232.9,1.5,7.99,28.1,194.4,265.5,Poor,2017-12-12,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,31.43,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,493.6,274.6,97.0,148.5,33.0,12.7,7.43,40.1,67.5,224.6,Poor,2017-12-12,59.77,167.82286741214057,15.54,23.37,20.09,132.96,0.31,6.1,28.49,0.48,1.99,1.056325369738339,126.0
Delhi,362.5,506.7,26.7,95.9,2.9,9.0,7.95,95.8,43.8,174.3,Moderate,2017-12-13,134.99,203.48,20.14,40.27,2.59,48.27,1.34,10.81,46.28,2.51,6.59,0.11,263.0
Mumbai,355.8,292.1,72.5,86.8,187.4,15.5,7.65,62.3,67.9,242.1,Poor,2017-12-13,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,31.13,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,222.3,436.6,81.2,31.0,48.5,20.1,3.59,29.1,3.4,409.0,Severe,2017-12-13,45.88,167.82286741214057,10.48,16.18,14.83,102.84,0.27,9.12,19.15,2.56,3.31,1.056325369738339,93.0
Delhi,396.8,473.1,181.1,40.7,60.4,18.5,3.11,28.5,45.1,461.4,Severe,2017-12-14,126.67,189.9,19.4,36.59,2.33,46.26,1.31,11.18,42.19,2.18,5.87,0.11,276.0
Mumbai,419.6,37.2,33.8,94.3,115.3,35.8,0.02,44.6,148.9,171.8,Moderate,2017-12-14,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,33.07,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,268.2,57.2,174.8,34.0,148.3,10.4,3.37,31.1,147.0,418.2,Severe,2017-12-14,46.3,167.82286741214057,16.43,18.6,18.59,149.76,0.23,13.19,15.41,5.85,5.58,1.056325369738339,81.0
Delhi,378.6,154.7,134.7,12.0,38.2,14.7,9.55,85.8,28.3,194.4,Moderate,2017-12-15,127.57,194.15,20.33,34.73,3.26,42.56,1.28,9.69,38.04,1.89,4.83,0.11,292.0
Mumbai,412.5,226.7,70.9,105.1,47.6,43.7,9.16,13.7,25.9,189.5,Moderate,2017-12-15,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,35.05,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,280.1,336.6,35.1,34.8,76.1,22.4,9.99,79.9,43.0,430.1,Severe,2017-12-15,59.7,167.82286741214057,8.39,21.82,14.2,244.64,0.35,11.93,27.65,3.86,3.23,1.056325369738339,95.0
Delhi,470.4,471.3,70.4,127.2,7.9,22.9,5.67,52.8,197.6,458.8,Severe,2017-12-16,100.72,152.72,17.77,29.84,2.87,39.74,1.06,4.98,23.98,1.92,2.85,0.1,228.0
Mumbai,10.3,445.8,66.6,22.8,237.7,21.5,5.75,30.3,184.2,422.2,Severe,2017-12-16,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,33.31,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.73,1.95,1.74,170.37583148558758
Chennai,393.9,20.0,188.1,118.8,210.1,2.9,1.52,78.1,193.9,264.2,Poor,2017-12-16,53.21,167.82286741214057,8.19,26.4,18.54,208.34,0.17,7.92,52.58,2.32,2.1,1.056325369738339,107.0
Delhi,386.8,548.6,130.1,59.1,117.0,14.8,6.75,52.4,186.8,246.2,Poor,2017-12-17,95.58,163.65,17.4,37.37,2.44,35.36,1.2,12.68,36.4,1.87,3.48,0.12,195.0
Mumbai,173.8,475.4,71.5,48.8,202.5,21.1,6.21,6.1,112.6,464.7,Severe,2017-12-17,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,35.3,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,208.2,148.0,143.6,70.8,80.2,1.9,6.45,84.4,109.5,367.9,Very Poor,2017-12-17,50.08,167.82286741214057,6.93,18.91,13.79,249.01,0.09,8.69,68.71,1.98,1.51,1.056325369738339,102.0
Delhi,467.9,530.9,65.6,141.5,99.5,17.8,0.39,29.0,54.7,161.5,Moderate,2017-12-18,115.19,189.64,20.4,45.8,2.15,45.71,1.28,16.97,45.37,2.46,6.42,0.1,223.0
Mumbai,292.9,373.2,33.4,2.0,59.4,0.1,3.54,20.6,196.9,442.9,Severe,2017-12-18,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,57.84,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,161.4,18.0,64.4,33.0,98.3,47.9,9.59,63.9,184.1,332.0,Very Poor,2017-12-18,47.66,167.82286741214057,7.49,21.38,15.45,292.82,0.22,8.65,66.46,1.96,2.09,1.056325369738339,97.0
Delhi,322.3,32.0,88.6,54.4,129.2,49.4,3.99,94.7,107.8,472.3,Severe,2017-12-19,168.33,257.19,35.44,54.84,4.37,56.27,1.48,23.03,49.68,3.93,10.74,0.1,291.0
Mumbai,17.0,207.3,91.2,93.3,147.2,23.8,7.83,60.3,64.2,172.8,Moderate,2017-12-19,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,106.01,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,235.2,21.6,173.4,119.8,155.2,36.0,7.91,25.0,92.9,388.6,Very Poor,2017-12-19,41.07,167.82286741214057,6.46,25.36,16.64,185.64,0.22,21.79,61.01,3.03,2.33,1.056325369738339,91.0
Delhi,358.9,132.0,110.2,34.4,135.9,36.1,2.59,62.7,151.9,176.2,Moderate,2017-12-20,283.24,410.74,44.05,66.41,5.96,78.25,1.91,25.0,67.35,4.65,14.07,0.05,378.0
Mumbai,174.1,573.4,28.6,65.6,119.3,11.2,9.51,24.5,48.3,341.8,Very Poor,2017-12-20,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,170.9,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,17.6,401.7,54.6,133.6,52.6,15.8,7.6,25.9,110.1,364.5,Very Poor,2017-12-20,45.39,167.82286741214057,7.25,27.36,18.2,286.59,0.22,11.48,35.3,2.94,2.85,1.056325369738339,78.0
Delhi,188.4,492.5,160.2,91.1,184.6,42.9,2.99,11.8,82.5,489.2,Severe,2017-12-21,293.14,435.23,32.3,61.63,3.57,72.97,1.45,22.54,66.06,4.12,10.87,0.08,467.0
Mumbai,265.9,339.2,194.9,122.5,42.4,33.4,6.57,19.0,123.9,415.9,Severe,2017-12-21,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,129.09,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,77.6,119.3,40.2,49.6,218.2,25.8,8.09,83.6,35.1,176.1,Moderate,2017-12-21,52.1,167.82286741214057,10.07,21.58,17.48,166.91,0.34,10.75,25.9,2.92,2.5,1.056325369738339,93.0
Delhi,9.5,248.3,179.8,132.4,227.4,43.3,1.1,89.5,161.8,198.9,Moderate,2017-12-22,157.72,241.38,22.11,50.73,2.69,55.36,1.17,20.47,48.84,2.88,7.93,0.19,370.0
Mumbai,274.8,10.5,184.6,4.9,95.4,30.6,7.25,27.4,85.4,424.8,Severe,2017-12-22,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,130.96,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,151.9,79.4,175.5,134.3,66.7,10.9,7.56,84.4,159.2,324.7,Very Poor,2017-12-22,62.7,167.82286741214057,13.71,23.85,21.68,242.56,0.24,13.33,24.92,1.77,2.26,1.056325369738339,109.0
Delhi,368.2,277.7,49.0,134.5,82.7,9.4,7.03,72.9,109.3,227.7,Poor,2017-12-23,117.72,181.59,31.51,50.97,3.61,51.89,1.54,19.95,43.85,3.9,9.81,0.28,253.0
Mumbai,47.7,495.6,49.6,11.0,217.7,9.5,1.37,6.2,141.4,493.7,Severe,2017-12-23,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,129.07,42.59358704793944,0.0,3.62,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,280.4,448.5,109.3,62.3,169.4,10.3,7.0,41.6,17.6,430.4,Severe,2017-12-23,38.95,167.82286741214057,12.3,24.36,20.49,276.08,0.14,13.21,25.37,2.13,2.94,1.056325369738339,89.0
Delhi,306.8,86.5,173.0,26.2,135.3,14.2,4.66,82.2,100.6,456.8,Severe,2017-12-24,203.18,301.71,79.8,66.65,9.75,73.83,1.74,23.73,59.85,6.52,14.99,1.04,309.0
Mumbai,483.9,526.4,47.9,100.4,61.8,31.2,6.1,2.0,5.3,151.1,Moderate,2017-12-24,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,132.17,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,115.9,505.9,71.3,84.4,101.8,19.2,9.79,12.8,111.7,286.0,Poor,2017-12-24,51.21,167.82286741214057,10.43,23.99,19.0,265.09,0.24,15.53,25.72,1.98,3.04,1.056325369738339,83.0
Delhi,92.0,384.2,159.4,0.2,234.3,45.0,5.69,33.5,19.7,342.6,Very Poor,2017-12-25,259.0,368.35,61.55,58.92,7.06,68.61,1.68,23.76,56.1,5.63,15.78,0.39,398.0
Mumbai,37.3,506.7,193.1,118.8,136.2,2.8,0.38,67.0,101.6,138.8,Moderate,2017-12-25,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,84.58,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,406.0,31.0,0.6,6.7,236.1,49.6,9.21,8.1,33.3,190.1,Moderate,2017-12-25,53.02,167.82286741214057,8.82,21.51,16.38,244.15,0.3,8.9,24.74,2.25,2.95,1.056325369738339,88.0
Delhi,472.3,399.8,59.7,73.5,45.0,49.7,6.47,85.6,199.7,362.2,Very Poor,2017-12-26,224.42,326.11,46.41,57.6,6.18,62.83,1.57,22.1,38.93,5.37,12.99,0.42,372.0
Mumbai,474.8,455.1,184.8,63.9,74.9,44.0,5.42,47.4,192.1,435.6,Severe,2017-12-26,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,76.02,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,126.8,522.5,87.3,16.9,110.0,19.6,0.75,45.7,115.6,305.5,Very Poor,2017-12-26,79.72,167.82286741214057,14.75,25.27,23.35,161.15,0.29,14.59,37.33,1.97,2.7,1.056325369738339,113.0
Delhi,108.4,479.2,91.9,132.2,37.3,29.9,1.25,19.3,181.6,470.2,Severe,2017-12-27,224.27,317.87,58.71,65.61,9.76,71.71,1.69,23.17,58.98,5.95,18.27,0.03,379.0
Mumbai,139.9,423.5,143.4,73.9,16.0,21.7,7.97,13.2,139.8,391.9,Very Poor,2017-12-27,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,127.0,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,1.1,322.1,165.2,57.6,30.9,32.1,5.81,12.7,156.7,272.1,Poor,2017-12-27,82.28,167.82286741214057,10.49,23.92,19.01,249.49,0.1,13.05,58.63,1.83,2.53,1.056325369738339,186.0
Delhi,410.7,502.2,164.5,9.5,24.9,26.3,3.27,34.4,0.1,115.7,Moderate,2017-12-28,249.17,362.39,80.57,70.25,11.62,79.07,1.86,25.51,66.0,6.36,23.66,0.0,398.0
Mumbai,278.7,550.9,187.6,79.3,164.0,36.6,4.6,45.1,158.0,428.7,Severe,2017-12-28,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,156.72,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,362.4,336.0,186.3,41.9,79.4,39.8,1.96,16.4,42.7,286.0,Poor,2017-12-28,64.49,167.82286741214057,18.2,28.09,27.14,192.98,0.09,11.39,38.43,2.1,3.21,1.056325369738339,148.0
Delhi,274.1,429.7,196.9,92.6,97.0,5.8,7.98,1.2,18.7,424.1,Severe,2017-12-29,227.28,347.63,70.6,59.7,10.69,68.22,1.7,25.54,61.36,5.35,19.38,0.77,399.0
Mumbai,168.0,446.3,84.9,106.7,231.8,44.3,5.64,50.9,151.4,423.0,Severe,2017-12-29,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,163.79,42.59358704793944,0.0,11.830751893589508,17.24,0.0,0.0,0.0,170.37583148558758
Chennai,301.1,457.0,158.4,111.9,30.4,31.1,8.62,54.7,176.6,451.1,Severe,2017-12-29,52.37,167.82286741214057,11.21,28.73,20.07,207.46,0.22,12.13,35.45,1.64,4.44,1.056325369738339,95.0
Delhi,49.5,387.9,68.1,71.7,116.6,37.9,9.42,14.9,79.8,347.2,Very Poor,2017-12-30,273.56,401.15,69.31,60.4,15.32,75.04,1.96,21.01,61.73,6.96,25.19,1.18,421.0
Mumbai,324.6,84.4,170.2,13.4,203.0,45.1,8.28,22.1,114.1,474.6,Severe,2017-12-30,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,146.13,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,110.1,423.7,163.4,129.3,39.2,30.2,6.59,93.1,11.3,392.1,Very Poor,2017-12-30,53.72,167.82286741214057,15.88,20.64,21.65,180.82,0.28,8.92,19.64,1.56,3.92,1.056325369738339,108.0
Delhi,387.4,366.1,129.5,2.5,184.2,23.5,6.11,39.7,176.0,319.9,Very Poor,2017-12-31,306.17,445.58,83.77,66.97,23.13,83.55,1.95,17.97,76.45,7.01,21.12,0.35,451.0
Mumbai,482.5,483.0,44.2,131.8,28.2,49.5,1.09,6.7,55.1,475.6,Severe,2017-12-31,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,149.36,42.59358704793944,0.0,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,334.0,342.4,134.9,2.9,6.0,35.4,5.05,21.1,81.4,484.0,Severe,2017-12-31,48.28,167.82286741214057,8.51,12.16,10.97,181.06,0.17,6.62,26.74,1.51,3.4,1.056325369738339,77.0
Delhi,362.2,208.7,0.9,61.6,208.2,8.8,2.64,80.2,94.7,172.6,Moderate,2018-01-01,303.41,415.09,62.76,63.92,11.79,73.16,1.8,18.58,68.75,5.72,14.77,0.24,462.0
Mumbai,148.7,419.0,136.1,43.6,20.6,37.1,6.11,20.9,125.9,386.2,Very Poor,2018-01-01,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,123.48,42.59358704793944,0.28,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,26.4,103.7,179.0,4.2,227.2,31.8,1.54,43.6,55.0,102.8,Moderate,2018-01-01,51.16,167.82286741214057,8.39,13.63,11.72,175.58,0.03,6.0,28.82,2.02,2.97,1.056325369738339,89.0
Delhi,245.8,198.2,47.4,49.8,155.2,23.5,8.78,71.8,133.0,396.8,Very Poor,2018-01-02,277.48,422.59,31.26,53.73,4.26,55.61,1.52,12.43,68.68,3.98,9.71,0.27,439.0
Mumbai,125.1,178.1,77.1,21.9,140.2,34.9,6.64,0.8,28.5,304.1,Very Poor,2018-01-02,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,148.1,42.59358704793944,1.64,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,386.0,470.0,188.4,80.6,31.6,41.0,6.4,9.0,193.1,457.0,Severe,2018-01-02,58.46,167.82286741214057,9.6,14.95,13.17,188.29,0.0,8.23,17.19,1.58,4.07,1.056325369738339,94.0
Delhi,289.9,463.7,35.7,62.5,78.1,43.1,1.82,36.2,62.1,447.9,Severe,2018-01-03,217.01,336.87,37.98,52.24,2.87,50.81,1.29,10.28,54.94,3.09,6.6,0.21,405.0
Mumbai,135.5,150.1,38.1,32.0,18.7,45.6,7.05,19.6,191.9,312.1,Very Poor,2018-01-03,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,115.35,42.59358704793944,3.64,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,147.8,399.5,31.4,17.7,112.8,19.3,4.81,49.2,55.0,361.8,Very Poor,2018-01-03,56.26,167.82286741214057,10.67,17.75,15.62,219.26,0.0,12.77,26.41,1.67,3.11,1.056325369738339,105.0
Delhi,415.2,529.2,71.2,76.2,217.7,2.3,8.23,68.0,65.2,177.8,Moderate,2018-01-04,248.54,377.61,35.56,61.57,4.24,55.17,1.36,14.42,66.31,3.79,8.2,0.39,394.0
Mumbai,366.9,565.2,199.2,97.2,28.8,24.6,2.77,4.6,70.2,117.2,Moderate,2018-01-04,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,112.87,42.59358704793944,3.55,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,409.5,388.0,170.2,116.1,47.3,44.7,5.18,13.0,0.3,347.4,Very Poor,2018-01-04,113.21,167.82286741214057,8.71,18.64,14.55,165.62,0.0,11.75,40.16,1.49,3.17,1.056325369738339,184.0
Delhi,55.2,500.2,187.8,88.8,235.9,40.0,7.96,63.1,70.3,174.4,Moderate,2018-01-05,240.42,360.99,38.73,54.8,4.57,51.36,1.38,13.2,48.57,3.63,8.14,0.26,398.0
Mumbai,274.5,521.7,188.7,119.3,10.3,2.1,4.43,93.1,149.5,424.5,Severe,2018-01-05,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,81.9,42.59358704793944,2.68,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,306.0,29.5,84.8,69.3,185.4,33.1,6.06,24.9,47.3,456.0,Severe,2018-01-05,76.77,167.82286741214057,8.96,17.43,14.05,202.45,0.0,16.44,31.36,1.25,3.06,1.056325369738339,176.0
Delhi,379.9,201.7,189.3,139.0,171.7,44.2,1.88,16.0,91.8,167.9,Moderate,2018-01-06,252.57,378.9,65.27,59.12,8.53,63.78,1.59,18.15,39.65,5.69,13.64,0.42,403.0
Mumbai,380.8,72.3,104.7,101.3,175.5,43.8,6.64,65.8,174.4,214.7,Poor,2018-01-06,74.80060088202866,167.82286741214057,25.532119241192408,33.73362895927602,111.01,42.59358704793944,2.97,11.830751893589508,38.957495409474845,0.0,0.0,0.0,170.37583148558758
Chennai,148.9,320.9,23.3,62.4,104.2,42.8,4.04,39.3,87.6,322.4,Very Poor,2018-01-06,76.4,167.82286741214057,7.67,17.86,13.34,112.41,0.0,29.31,42.57,1.36,3.56,1.056325369738339,158.0
